path,bytes,sha256,role
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478407_cell01.mat,2527488,23e4427fb0e9c8ff0e9c7f8cdcd39659819892a48d66e3efea58f6670120db7e,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478407_cell02.mat,630896,4e4f68db2882daa415f885115f5016e23e8be940d5a3f0dfd22f887014993ab0,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478407_cell03.mat,631048,9f310f01e9cb3c7a0b887c15e48b61be1941457d8e5bf7d71da0d9a74f3e1c98,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478407_cell04.mat,630984,4afae7d1386f1c1605ab0671a99a0077d7494a8a38dc9f55ddfd0118e5bb0fb2,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478407_cell05.mat,315960,76948b3ede8b9732a71fbcb153bf895fc492c67a872e6c014e6d19e4ca478083,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478407_cell07.mat,632648,ad98bdbebaca87073fff791ee2715a92b75624dd0befbe1a71dd0bb9a638ef16,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478410_cell01.mat,630672,c196e7eb636599d1a47edd5246b6945b9780ad384df7e49295f2cc97209a879f,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478410_cell03.mat,1259320,338f252f9ed797bff7cc1a4813fe3c5d9040bec4f5a542760f8111e40f8f55fc,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478410_cell04.mat,630424,4ce6a22a10138e98efebb98e18cf555d0aae2a2841a3d8460c280fb4f68a2e41,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478410_cell05.mat,946816,c0b58ca1079b938db7444d50d73f5f1ea40559793a544c59768d6d7aa11a2d9e,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478410_cell06.mat,635200,f7ca9bb33d615a0ff4dd89c6a46972049110772f8a527de4e8598830b1490c34,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478411_cell01.mat,2520536,680a819d211761d17be236f93740c4a9a55d3290f2f5f64e2c6dfec13b75bb73,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478411_cell02.mat,1581120,96645c558c08b0f503b0e9c57f30fab9e9e5c0ccf92d791c6474097fa1006f67,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478411_cell03.mat,1575656,c772efd122e12a9ef35fa8242def52e01acabf422749c925dbd82948ebef4bf4,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478411_cell04.mat,1259280,5572a5c9bea9c7f86ee7426feebd25bc10f3c46956e4932590f01f89249e9175,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478411_cell05.mat,315880,e296846b6fecc7d2e6c106dd8f6bffd5f0c35e0a03f411f596d3570baa6ffaf0,input_sample_data
sample_data/janelia_8f/excitatory/jGCaMP8f_ANM478411_cell06.mat,947352,582dafdd226b4ecf35c1ba73870f2d48330ef85960d267210ecf2df8650651cc,input_sample_data
sample_data/janelia_8f/inhibitory/jGCaMP8f_ANM478342_cell04.mat,637568,90069f6fe119d58b258b49ac2e46714cd0e4edab4875159eac588cf385515aef,input_sample_data
sample_data/janelia_8f/inhibitory/jGCaMP8f_ANM478349_cell06.mat,683328,989efcf9bf4f9788fecb37018474d9f3c3d27ec952a9091858fa2693d60dc0fb,input_sample_data
sample_data/janelia_8f/inhibitory/jGCaMP8f_ANM478407_cell06.mat,639456,7c8d408afe65c9b0d165734e374d5da5ee0b0b7b92fec0f12289fec375be9eb5,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472179_cell02.mat,792978,4e5a0eaadc6810660de18e62f1f1640621f961fd0649419a71bd2cdf375e3fc8,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472179_cell03.mat,1425585,342c3e23dc31d7068fba145862d6a32397c098b9cfc49f3dcb8feaeafe720b1e,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472179_cell04.mat,812505,5dd0a56618b26e3a1a99a48b51044a757b5adae79b178cf576ebb3a9cbf651b6,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472179_cell05.mat,401077,daf69bc56c867cc49ef4a5370464bb6d807a0c1f700455b06e36b033c3a60feb,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472180_cell02.mat,1012309,a5e6610e162a9bdd868e6ced85c8014e0a40ec0d6c317fca778e957b700fd6d1,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472180_cell03.mat,1223654,a443e8ecbb6b6a1a67ea95075cca588442fe58d80b7726b1d8e59cdb407e8e62,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472180_cell04.mat,1220723,8626b3c4a634030391cfbd920a1be1c5de8beeb1c7c3fda34e02b20a7c4fdf96,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472180_cell05.mat,204470,3339facf152e3bebc4963235e97e10e09ec1b18e6e7430f81302f39ea4e1e498,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM472180_cell06.mat,1624793,df837d6807dbf7c6ee54a1ec4dcb7b3085cbc162af47031ed7f538a3330970d1,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell01.mat,1504910,41d43f2801ce84bde2996381c1c959ddcedd9f551c3edde920cb95c2bf168888,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell02.mat,209104,eba5831476ee20ec4f8798d5a8167d48826b23d4fe275e6c00ed9dd9d1b8c02b,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell03.mat,209792,ca6366203b89a22385085af1faa1ebccea2a779c727b8512385517b2acd3ca0c,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell04.mat,419814,df65ab8a204ed5060e5489b05736b58041f7b9f193168a531daa5c942f9a5ad6,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell05.mat,853696,5867d4976a9bf08d693d4dc53009c860149a122bb7928683c0b3ba283c5049f6,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell06.mat,1086032,f5e2e586b273dc39e4c4634944ab212d095d5c737fba043198c7c0d6c0667ec3,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell07.mat,427602,9b6f9d506c7013361c9c41420c142382e30000bafa9b39a0b1a5cbca1c4efb5b,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479115_cell09.mat,1743559,9e96075c4fcfa6356036b59f59df87cfa8c2cd250c068607796ce4e4299b87e1,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell01.mat,1654242,e0b1b885aa5b7aca977fbf59bfb5672ff579e12812c10d8df8cf64d7a2c88592,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell02.mat,1422637,b937cd750b978c9c33a405baa35e6d4a53b6212f43614159173ae5f3133527a2,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell03.mat,804422,c4d27085eed28a6702f23a294b8343bf83ff7ed4b1d86b4ff6ae38bc226a1c45,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell04.mat,398573,e26379fe42ff83f06e0ce69bb7ba04ccbde0d935405c8147fb7282db151282e9,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell05.mat,1025059,4b4b1488aebaf358b33ada68c55876e3810608f25c493a22d043f2627644695c,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell06.mat,1639964,f7c31a74a2ecf6424e21e9996ab882c6970662b5d0098fc5e5867cde8b59d30d,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479117_cell07.mat,802720,2fa20157ff58fd84423583e1483f22260bceb79673270cf7dbaf492ee17e22e1,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479118_cell01.mat,584592,1b8e26636f93a32a24d4da463b88719c4ef374d8ef0f0c63854f64aa49b6ef63,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479118_cell02.mat,1208300,175eac414ecfae07b87e81fbec2dcf747c958e78d8284b7012bf4069d2b09673,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479118_cell04.mat,1001007,717cea72f288356ea6205d8cdb026900211f7c7eb0718b7de94d3d8a94a74e8a,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479118_cell05.mat,793040,22131d224522c894ee51284dbe98fad074038115eef2582abb8dc45580226b24,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479118_cell06.mat,1198210,4e7d4cd0cf35fe24e1752b5941d6e73242c995cc62056f33d4dccb42024a00ce,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell01.mat,1198210,4e7d4cd0cf35fe24e1752b5941d6e73242c995cc62056f33d4dccb42024a00ce,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell02.mat,416243,f76a3870f14ce78b0ba9989b653f86c6d89b6a23ed280c82d6bb7e4f30e5b0d0,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell03.mat,1489330,055358249a2d1f8b132f9035335b456313d25a345de146985efc2642fc654fb6,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell04.mat,1473889,c1a0d72b3fe10ccbea22495137b66e837c7e5fc57dd66dc8e0a708f86095c190,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell05.mat,204057,a5fca2de39e5bfa180024b2ce6a919f2117783ac2f46dd65573251726ead2ade,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell06.mat,1485949,0b5c0878fa16c2316cb7113f4ac277f1a86848ed27b41c1089f13c909c2e93ab,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell07.mat,833740,cf92aa25e61e53e22008ea05a35c8b562c959d37507a2c680fd10c1677615408,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479569_cell08.mat,624812,92967f4869d7c37bf06a672a4f1dbd0f9d09a850194f8c1695eb0b7c1b5a36fe,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479570_cell01.mat,624812,92967f4869d7c37bf06a672a4f1dbd0f9d09a850194f8c1695eb0b7c1b5a36fe,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479570_cell02.mat,424222,5a10634d825cb99bb56646edd5e7bcf0b9324bb5908d58388458db2ae4f10b3e,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479570_cell03.mat,1293489,48d346e6969ee0b7138ef7e55084b23189b4e7fd6913edc4512b819aadd27077,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479570_cell04.mat,1738934,80b38944d43288288038ec08287aeaf794cd7bc372e8f8bf504d823212b9f655,input_sample_data
sample_data/janelia_8m/excitatory/jGCaMP8m_ANM479570_cell05.mat,633018,f3984df41a16c91f3c6f908ba27f108af4dd244cba26e8e9544af2110f582380,input_sample_data
